latitude,longitude,Place_Name,Vaccine_Type,Phone,Website,Prescreening_Website,Address,City,Zip,County
39.252138,-84.792048,"CVS Pharmacy, Inc. #06089",Novavax - Ages 12 years and older,(513) 367-4871,https://www.cvs.com/store-locator/details-directions/006089,https://www.cvs.com/immunizations/covid-19-vaccine,10534 HARRISON AVE.,HARRISON,45030,Hamilton County
41.460114,-82.020321,"CVS Pharmacy, Inc. #02588",Moderna - Ages 6 months through 11 years,(440) 937-4027,https://www.cvs.com/store-locator/details-directions/002588,https://www.cvs.com/immunizations/covid-19-vaccine,36008 DETROIT AVE,AVON,44011,Lorain County
41.313444,-81.834439,"CVS Pharmacy, Inc. #04300",Novavax - Ages 12 years and older,(440) 238-8360,https://www.cvs.com/store-locator/details-directions/004300,https://www.cvs.com/immunizations/covid-19-vaccine,13777 PEARL RD.,STRONGSVILLE,44136,Cuyahoga County
39.483517,-82.079951,Kroger Pharmacy #01600831,Moderna - Ages 12 years and older,(740) 767-3851,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,19471 LAKE DR,TRIMBLE,45782,Athens County
41.12805,-81.60512,"CVS Pharmacy, Inc. #16381",Moderna - Ages 12 years and older,(330) 865-9014,https://www.cvs.com/store-locator/details-directions/016381,https://www.cvs.com/immunizations/covid-19-vaccine,2801 W MARKET ST,FAIRLAWN,44333,Summit County
41.662557,-83.684355,Kroger Pharmacy #01600870,Moderna - Ages 12 years and older,(419) 578-6465,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,2257 N HOLLAND SYLVANIA RD,TOLEDO,43615,Lucas County
41.089888,-80.589799,Rite Aid #RA103146,Moderna - Ages 12 years and older,330-747-2426,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,693 MCCARTNEY ROAD,YOUNGSTOWN,44505-5016,Mahoning County
39.360788,-84.278738,Kroger Pharmacy #01400426,Moderna - Ages 12 years and older,(513) 398-8820,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,5210 ST RT 741,MASON,45040,Warren County
40.740448,-84.111103,Rite Aid #RA102319,Moderna - Ages 12 years and older,419-222-7797,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,506  WEST MARKET STREET,LIMA,45801-4718,Allen County
41.253809,-80.790451,Rite Aid #RA103062,Moderna - Ages 12 years and older,330-372-4105,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2154 ELM ROAD NE,WARREN,44483-4005,Trumbull County
40.14978,-82.925654,Meijer #181,Moderna - Ages 12 years and older,614-865-2010,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,100 Polaris Parkway,Westerville,43082,Delaware County
40.110416,-83.18935,Costco Wholesale Corporation #1243,Pfizer-BioNTech - Ages 12 years and older,(614)-733-5012,https://www.costco.com/pharmacy/adult-immunization-program.html,https://www.costco.com/pharmacy/adult-immunization-program.html,7300 STATE ROUTE 161 E,Plain City,43064,Union County
41.161243,-81.4893,"CVS Pharmacy, Inc. #04572",Moderna - Ages 6 months through 11 years,(330) 922-1298,https://www.cvs.com/store-locator/details-directions/004572,https://www.cvs.com/immunizations/covid-19-vaccine,641 GRAHAM RD.,CUYAHOGA FALLS,44221,Summit County
40.203199,-83.027599,Kroger Pharmacy #01600805,Moderna - Ages 6 months through 11 years,(740) 888-1290,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,6417 COLUMBUS PIKE,LEWIS CENTER,43035,Delaware County
40.141983,-84.264694,Kroger Pharmacy #01400932,Pfizer-BioNTech - Ages 5 through 11 years,(937) 615-7020,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1508 COVINGTON AVE,PIQUA,45356,Miami County
39.869453,-84.103266,Meijer #241,Moderna - Ages 12 years and older,937-237-4610,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,7150 Executive Blvd,Huber Heights,45424,Montgomery County
41.606357,-81.438973,"CVS Pharmacy, Inc. #04351",Novavax - Ages 12 years and older,(440) 946-7252,https://www.cvs.com/store-locator/details-directions/004351,https://www.cvs.com/immunizations/covid-19-vaccine,6005 SOM CENTER RD.,WILLOUGHBY,44094,Lake County
40.823615,-81.933382,Rite Aid #RA103028,Moderna - Ages 6 months through 11 years,330-262-9045,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1955 CLEVELAND ROAD,WOOSTER,44691-2256,Wayne County
39.882796,-83.06852,Kroger Pharmacy #01600341,Moderna - Ages 6 months through 11 years,(614) 875-0596,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,2474 STRINGTOWN RD,GROVE CITY,43123,Franklin County
40.07557,-80.875483,Walmart Inc #10-2199,Moderna - Ages 6 months through 11 years,7406958410,https://www.walmart.com/store/2199,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,50739 Valley Plaza Dr,Saint Clairsville,43950-1751,Belmont County
39.955217,-82.772382,"CVS Pharmacy, Inc. #01756",Novavax - Ages 12 years and older,(614) 863-2000,https://www.cvs.com/store-locator/details-directions/001756,https://www.cvs.com/immunizations/covid-19-vaccine,8467 E. MAIN ST.,REYNOLDSBURG,43068,Licking County
39.788723,-84.020417,"CVS Pharmacy, Inc. #03411",Novavax - Ages 12 years and older,(937) 878-3991,https://www.cvs.com/store-locator/details-directions/003411,https://www.cvs.com/immunizations/covid-19-vaccine,200 E DAYTON YELLOW SPRINGS RD,FAIRBORN,45324,Greene County
41.155994,-81.410899,"CVS Pharmacy, Inc. #16382",Pfizer-BioNTech - Ages 12 years and older,(330) 688-7450,https://www.cvs.com/store-locator/details-directions/016382,https://www.cvs.com/immunizations/covid-19-vaccine,4200 KENT RD,STOW,44224,Summit County
39.224449,-84.394776,"CVS Pharmacy, Inc. #17574",Novavax - Ages 12 years and older,(513) 898-2022,https://www.cvs.com/store-locator/details-directions/017574,https://www.cvs.com/immunizations/covid-19-vaccine,9099 PLAINFIELD RD,BLUE ASH,45236,Hamilton County
39.143634,-84.522342,"CVS Pharmacy, Inc. #06126",Novavax - Ages 12 years and older,(513) 281-4475,https://www.cvs.com/store-locator/details-directions/006126,https://www.cvs.com/immunizations/covid-19-vaccine,371 LUDLOW AVE.,CINCINNATI,45220,Hamilton County
40.10273,-83.164398,Kroger Pharmacy #01600817,Moderna - Ages 12 years and older,(614) 760-4246,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7100 HOSPITAL DR,DUBLIN,43016,Franklin County
39.899472,-84.184064,Kroger Pharmacy #01400747,Moderna - Ages 12 years and older,(937) 264-2420,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,780 NORTHWOODS BLVD,VANDALIA,45377,Montgomery County
41.391346,-83.648642,Kroger Pharmacy #01600878,Moderna - Ages 6 months through 11 years,(419) 353-5116,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1094 N MAIN ST,BOWLING GREEN,43402,Wood County
39.922705,-83.770111,"CVS Pharmacy, Inc. #06186",Pfizer-BioNTech - Ages 5 through 11 years,(937) 323-6423,https://www.cvs.com/store-locator/details-directions/006186,https://www.cvs.com/immunizations/covid-19-vaccine,2565 EAST MAIN ST.,SPRINGFIELD,45503,Clark County
40.898649,-81.405658,Rite Aid #RA102401,Pfizer-BioNTech - Ages 12 years and older,330-499-3448,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,7800 CLEVELAND AVE NW,NORTH CANTON,44720-5658,Stark County
40.244638,-82.864651,"CVS Pharmacy, Inc. #03364",Pfizer-BioNTech - Ages 12 years and older,(740) 965-3061,https://www.cvs.com/store-locator/details-directions/003364,https://www.cvs.com/immunizations/covid-19-vaccine,111 W CHERRY ST,SUNBURY,43074,Delaware County
39.853322,-82.823711,Walmart Inc #10-5184,Pfizer-BioNTech - Ages 12 years and older,6148333930,https://www.walmart.com/store/5184,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,6674 Winchester Blvd,Canal Winchester,43110-2048,Franklin County
39.671216,-84.219317,Meijer #103,Moderna - Ages 12 years and older,937-436-4544,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,5858 Springboro Pike,Dayton,45449,Montgomery County
40.800394,-81.510502,"CVS Pharmacy, Inc. #08248",Novavax - Ages 12 years and older,(330) 830-6459,https://www.cvs.com/store-locator/details-directions/008248,https://www.cvs.com/immunizations/covid-19-vaccine,1130 LINCOLN WAY EAST,MASSILLON,44646,Stark County
41.595634,-83.665512,Rite Aid #RA101092,Moderna - Ages 12 years and older,419-865-3130,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2450 SOUTH REYNOLDS ROAD,TOLEDO,43614-1419,Lucas County
41.534215,-83.632848,Costco Wholesale Corporation #1194,Moderna - Ages 6 months through 11 years,(567)-368-6010,https://www.costco.com/pharmacy/adult-immunization-program.html,https://www.costco.com/pharmacy/adult-immunization-program.html,26400 N.DIXIE HWY,PERRYSBURG,43551,Wood County
41.120987,-81.477501,"CVS Pharmacy, Inc. #16246",Pfizer-BioNTech - Ages 12 years and older,(330) 928-0294,https://www.cvs.com/store-locator/details-directions/016246,https://www.cvs.com/immunizations/covid-19-vaccine,449 HOWE AVE,CUYAHOGA FALLS,44221,Summit County
39.22411,-84.5481,Kroger Pharmacy #01400390,Pfizer-BioNTech - Ages 12 years and older,(513) 728-2720,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7132 HAMILTON AVE,CINCINNATI,45231,Hamilton County
41.311369,-81.527757,"CVS Pharmacy, Inc. #16962",Novavax - Ages 12 years and older,(330) 468-9183,https://www.cvs.com/store-locator/details-directions/016962,https://www.cvs.com/immunizations/covid-19-vaccine,8282 GOLDEN LINK BLVD,NORTHFIELD,44067,Summit County
40.834721,-81.328252,Walmart Inc #10-5285,Moderna - Ages 6 months through 11 years,3304899035,https://www.walmart.com/store/5285,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3200 Atlantic Blvd NE,Canton,44705-3933,Stark County
41.319283,-80.730537,Rite Aid #RA102452,Moderna - Ages 6 months through 11 years,330-638-8747,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,569 SOUTH HIGH STREET,CORTLAND,44410-1506,Trumbull County
41.40538,-81.709847,Rite Aid #RA103053,Moderna - Ages 6 months through 11 years,440-884-3549,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5795 STATE ROAD,PARMA,44134-2541,Cuyahoga County
41.295211,-84.361516,Rite Aid #RA102364,Pfizer-BioNTech - Ages 12 years and older,419-782-0155,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,618 NORTH CLINTON STREET,DEFIANCE,43512-1609,Defiance County
41.698934,-83.654293,"CVS Pharmacy, Inc. #16165",Pfizer-BioNTech - Ages 5 through 11 years,(419) 843-1622,https://www.cvs.com/store-locator/details-directions/016165,https://www.cvs.com/immunizations/covid-19-vaccine,5225 MONROE ST,TOLEDO,43623,Lucas County
39.930592,-83.145049,"CVS Pharmacy, Inc. #04621",Pfizer-BioNTech - Ages 12 years and older,(614) 853-3836,https://www.cvs.com/store-locator/details-directions/004621,https://www.cvs.com/immunizations/covid-19-vaccine,1001 NORTON RD.,GALLOWAY,43119,Franklin County
40.83195,-81.365455,Rite Aid #RA102388,Moderna - Ages 12 years and older,330-456-0515,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,"3030 MARKET AVENUE, N.E.",CANTON,44714-1428,Stark County
40.079214,-82.851715,"CVS Pharmacy, Inc. #17770",Novavax - Ages 12 years and older,(614) 245-6033,https://www.cvs.com/store-locator/details-directions/017770,https://www.cvs.com/immunizations/covid-19-vaccine,6030 N HAMILTON RD.,COLUMBUS,43081,Franklin County
39.338349,-84.560647,"CVS Pharmacy, Inc. #06080",Novavax - Ages 12 years and older,(513) 829-8050,https://www.cvs.com/store-locator/details-directions/006080,https://www.cvs.com/immunizations/covid-19-vaccine,590 NILLES RD.,FAIRFIELD,45014,Butler County
39.984377,-82.816428,Kroger Pharmacy #01600853,Pfizer-BioNTech - Ages 12 years and older,(614) 575-3741,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7000 E BROAD ST,COLUMBUS,43213,Franklin County
39.888268,-84.046725,Rite Aid #RA101187,Moderna - Ages 6 months through 11 years,937-849-1366,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,564 MCADAMS DRIVE,NEW CARLISLE,45344-2501,Clark County
39.360788,-84.278738,Kroger Pharmacy #01400426,Moderna - Ages 6 months through 11 years,(513) 398-8820,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,5210 ST RT 741,MASON,45040,Warren County
40.103597,-83.72008,Kroger Pharmacy #01600824,Moderna - Ages 6 months through 11 years,(937) 653-7668,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1637 E US HIGHWAY 36 STE 14,URBANA,43078,Champaign County
39.854162,-82.899388,Kroger Pharmacy #01600861,Moderna - Ages 12 years and older,(614) 830-2015,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,6011 GROVEPORT RD,GROVEPORT,43125,Franklin County
39.70403,-84.124053,Kroger Pharmacy #01400825,Pfizer-BioNTech - Ages 12 years and older,(937) 299-8437,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,2115 E DOROTHY LN,KETTERING,45420,Montgomery County
39.145143,-84.620113,"CVS Pharmacy, Inc. #17534",Moderna - Ages 12 years and older,(513) 719-1077,https://www.cvs.com/store-locator/details-directions/017534,https://www.cvs.com/immunizations/covid-19-vaccine,6150 GLENWAY AVE,CINCINNATI,45211,Hamilton County
40.106377,-83.736806,"CVS Pharmacy, Inc. #03452",Pfizer-BioNTech - Ages 12 years and older,(937) 653-7139,https://www.cvs.com/store-locator/details-directions/003452,https://www.cvs.com/immunizations/covid-19-vaccine,719 SCIOTO ST,URBANA,43078,Champaign County
41.163266,-83.415488,Kroger Pharmacy #01600856,Pfizer-BioNTech - Ages 12 years and older,(419) 435-4190,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,126 W HIGH ST,FOSTORIA,44830,Seneca County
41.378079,-81.736139,"CVS Pharmacy, Inc. #16245",Novavax - Ages 12 years and older,(440) 842-9170,https://www.cvs.com/store-locator/details-directions/016245,https://www.cvs.com/immunizations/covid-19-vaccine,6850 RIDGE RD,PARMA,44129,Cuyahoga County
39.806257,-84.221849,Rite Aid #RA103088,Pfizer-BioNTech - Ages 12 years and older,937-274-1530,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,4328 NORTH MAIN STREET,DAYTON,45405-5013,Montgomery County
39.954526,-82.819669,"CVS Pharmacy, Inc. #06953",Novavax - Ages 12 years and older,(614) 866-2280,https://www.cvs.com/store-locator/details-directions/006953,https://www.cvs.com/immunizations/covid-19-vaccine,6659 E. MAIN ST.,REYNOLDSBURG,43068,Franklin County
40.238422,-83.383029,"CVS Pharmacy, Inc. #03481",Pfizer-BioNTech - Ages 12 years and older,(937) 644-3615,https://www.cvs.com/store-locator/details-directions/003481,https://www.cvs.com/immunizations/covid-19-vaccine,969 WEST 5TH ST,MARYSVILLE,43040,Union County
40.074244,-82.429316,"CVS Pharmacy, Inc. #02405",Moderna - Ages 12 years and older,(740) 366-9082,https://www.cvs.com/store-locator/details-directions/002405,https://www.cvs.com/immunizations/covid-19-vaccine,955 N. 21ST STREET,NEWARK,43055,Licking County
41.261865,-82.61694,Walmart Inc #10-1986,Moderna - Ages 6 months through 11 years,4196632212,https://www.walmart.com/store/1986,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,340 Westwind Dr,Norwalk,44857-9104,Huron County
39.989116,-81.575409,Walmart Inc #10-3262,Moderna - Ages 6 months through 11 years,7404395743,https://www.walmart.com/store/3262,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,61205 Southgate Rd,Cambridge,43725-8002,Guernsey County
39.958664,-82.875671,Kroger Pharmacy #01600806,Moderna - Ages 12 years and older,(614) 759-2746,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,850 S HAMILTON RD,WHITEHALL,43213,Franklin County
41.391346,-83.648642,Kroger Pharmacy #01600878,Pfizer-BioNTech - Ages 5 through 11 years,(419) 353-5116,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1094 N MAIN ST,BOWLING GREEN,43402,Wood County
41.420643,-81.757017,Sams Club #10-6305,Moderna - Ages 6 months through 11 years,2162650012,https://www.samsclub.com/club/6305,https://www.samsclub.com/pharmacy/immunization?imzType=covid,10250 Brookpark Rd,Cleveland,44130-1106,Cuyahoga County
39.949762,-83.002061,Kroger Pharmacy #01600569,Moderna - Ages 12 years and older,(614) 340-7980,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,150 W SYCAMORE ST,COLUMBUS,43215,Franklin County
41.513681,-82.919859,Rite Aid #RA103179,Moderna - Ages 12 years and older,419-734-5583,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1626 EAST PERRY STREET,PORT CLINTON,43452-1332,Ottawa County
41.340379,-81.439015,"CVS Pharmacy, Inc. #04437",Pfizer-BioNTech - Ages 12 years and older,(330) 425-4300,https://www.cvs.com/store-locator/details-directions/004437,https://www.cvs.com/immunizations/covid-19-vaccine,10085 DARROW ROAD,TWINSBURG,44087,Summit County
39.991123,-83.148986,"CVS Pharmacy, Inc. #17422",Moderna - Ages 12 years and older,(614) 219-5161,https://www.cvs.com/store-locator/details-directions/017422,https://www.cvs.com/immunizations/covid-19-vaccine,1970 HILLIARD ROME RD,HILLIARD,43026,Franklin County
39.250951,-84.2955,"CVS Pharmacy, Inc. #06085",Pfizer-BioNTech - Ages 12 years and older,(513) 683-0400,https://www.cvs.com/store-locator/details-directions/006085,https://www.cvs.com/immunizations/covid-19-vaccine,10554 LOVELAND-MADERIA ROAD,LOVELAND,45140,Hamilton County
40.77109,-84.161412,Meijer #110,Moderna - Ages 12 years and older,419-331-6410,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,3298 Elida Rd,Lima,45805,Allen County
39.772409,-84.054736,Walmart Inc #10-2124,Pfizer-BioNTech - Ages 12 years and older,9374268227,https://www.walmart.com/store/2124,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3360 Pentagon Blvd,Beavercreek,45431-1702,Greene County
39.328161,-82.101092,"CVS Pharmacy, Inc. #06193",Pfizer-BioNTech - Ages 5 through 11 years,(740) 592-6024,https://www.cvs.com/store-locator/details-directions/006193,https://www.cvs.com/immunizations/covid-19-vaccine,32 S. COURT ST.,ATHENS,45701,Athens County
39.352641,-83.379732,Rite Aid #RA103466,Moderna - Ages 12 years and older,937-981-7133,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,109 JEFFERSON STREET,GREENFIELD,45123-1364,Highland County
